                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                 1.4324,                 1.0827,                0.92985,                0.41591,                0.31191,                 0.3051,                0.17731,                 1.3589,                  1.022,                0.91665,               0.005842,               0.005842,               0.005842
                     86,                 1.4359,                 1.0848,                0.93229,                0.42231,                0.31052,                0.30668,                0.17819,                 1.3598,                 1.0207,                0.91641,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.4383,                 1.0858,                0.93043,                0.43191,                0.30824,                0.30862,                0.17981,                 1.3576,                 1.0197,                0.91541,               0.005743,               0.005743,               0.005743
                     88,                  1.422,                 1.0706,                 0.9303,                0.42919,                0.31243,                0.30889,                0.18034,                 1.3559,                 1.0178,                0.91514,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.4259,                 1.0746,                0.92715,                0.41971,                0.31427,                0.30895,                0.18035,                 1.3571,                 1.0174,                0.91566,               0.005644,               0.005644,               0.005644
                     90,                 1.4283,                 1.0746,                0.92874,                0.43012,                 0.3109,                0.30958,                0.18078,                 1.3553,                 1.0148,                0.91518,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.4236,                  1.072,                0.92971,                0.43046,                0.31144,                 0.3102,                0.18073,                 1.3554,                 1.0155,                 0.9154,               0.005545,               0.005545,               0.005545
                     92,                 1.4159,                 1.0619,                0.92749,                0.43209,                0.30932,                0.31111,                0.18077,                 1.3563,                 1.0142,                0.91504,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.4247,                 1.0641,                0.92704,                 0.4255,                0.31299,                0.31062,                0.18151,                 1.3541,                  1.011,                0.91469,               0.005446,               0.005446,               0.005446
                     94,                 1.4264,                 1.0699,                0.92932,                0.41964,                0.31508,                0.31113,                0.18162,                 1.3525,                 1.0103,                0.91429,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.4196,                 1.0674,                0.92737,                0.42615,                0.31232,                0.31128,                0.18218,                 1.3519,                 1.0112,                0.91362,               0.005347,               0.005347,               0.005347
                     96,                 1.4165,                 1.0686,                0.92777,                0.42585,                0.31496,                0.31318,                0.18273,                   1.35,                 1.0094,                0.91343,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.4123,                 1.0605,                0.92706,                0.42759,                0.31595,                0.31261,                0.18285,                 1.3482,                 1.0091,                0.91296,               0.005248,               0.005248,               0.005248
                     98,                 1.4131,                 1.0594,                0.92512,                 0.4214,                0.31719,                0.31246,                0.18299,                 1.3478,                 1.0079,                0.91308,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.4084,                 1.0558,                0.92629,                 0.4194,                0.31728,                0.31274,                 0.1833,                 1.3473,                  1.007,                0.91281,               0.005149,               0.005149,               0.005149
                    100,                 1.4104,                 1.0585,                0.92495,                0.42245,                0.31544,                0.31351,                0.18332,                 1.3476,                 1.0065,                0.91308,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.4092,                 1.0574,                0.92571,                0.41978,                0.31892,                0.31415,                 0.1839,                 1.3467,                  1.005,                 0.9126,                0.00505,                0.00505,                0.00505
                    102,                 1.4134,                 1.0587,                0.92354,                0.42411,                0.31982,                0.31424,                0.18354,                 1.3472,                 1.0045,                 0.9126,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.4083,                 1.0567,                0.92517,                0.42729,                0.31728,                0.31506,                0.18392,                 1.3466,                 1.0044,                0.91262,               0.004951,               0.004951,               0.004951
                    104,                 1.4072,                 1.0549,                0.92492,                 0.4285,                0.31737,                0.31497,                0.18427,                 1.3458,                 1.0032,                0.91264,              0.0049015,              0.0049015,              0.0049015
                    105,                  1.409,                 1.0527,                0.92269,                0.43054,                0.31602,                0.31542,                0.18427,                 1.3446,                 1.0024,                0.91174,               0.004852,               0.004852,               0.004852
                    106,                 1.4108,                  1.057,                0.92457,                0.42709,                0.31777,                0.31571,                 0.1842,                 1.3439,                  1.002,                0.91227,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.4065,                 1.0473,                0.92346,                0.43235,                 0.3179,                0.31625,                0.18411,                 1.3435,                 1.0004,                0.91221,               0.004753,               0.004753,               0.004753
                    108,                 1.4198,                 1.0514,                0.92211,                0.42571,                0.32372,                0.31767,                 0.1856,                 1.3435,                0.99925,                0.91225,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.4051,                 1.0426,                0.92132,                0.43043,                0.32032,                0.31785,                0.18577,                 1.3439,                 0.9994,                0.91217,               0.004654,               0.004654,               0.004654
                    110,                 1.4108,                 1.0432,                 0.9214,                0.42287,                0.32629,                0.31812,                0.18578,                 1.3434,                0.99784,                0.91197,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.4079,                 1.0479,                0.92443,                0.42929,                0.32015,                0.31841,                0.18597,                 1.3415,                0.99672,                0.91157,               0.004555,               0.004555,               0.004555
                    112,                  1.403,                 1.0416,                0.92261,                0.42974,                0.31964,                0.31843,                0.18631,                 1.3412,                0.99627,                0.91144,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.3944,                 1.0348,                0.92121,                0.42371,                0.32357,                0.31818,                0.18634,                  1.341,                0.99552,                0.91146,               0.004456,               0.004456,               0.004456
                    114,                 1.3974,                 1.0379,                0.91977,                0.43235,                0.31954,                0.31869,                0.18692,                 1.3417,                0.99554,                0.91155,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.3981,                 1.0395,                0.92405,                0.43593,                0.32076,                0.31916,                0.18713,                 1.3407,                0.99487,                0.91164,               0.004357,               0.004357,               0.004357
                    116,                 1.4087,                 1.0424,                0.92425,                0.43373,                0.31959,                0.31875,                0.18671,                 1.3403,                0.99447,                0.91171,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.3909,                 1.0333,                0.92013,                0.43697,                0.31987,                0.31899,                0.18655,                 1.3402,                 0.9941,                0.91151,               0.004258,               0.004258,               0.004258
                    118,                 1.3862,                 1.0278,                0.91934,                 0.4345,                0.32011,                0.31996,                0.18702,                  1.339,                0.99324,                0.91112,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.3956,                  1.034,                0.92253,                0.43714,                0.32073,                0.32041,                0.18782,                 1.3385,                0.99241,                0.91073,               0.004159,               0.004159,               0.004159
                    120,                 1.3945,                 1.0335,                0.91861,                0.44122,                0.31777,                0.32081,                0.18809,                 1.3381,                0.99203,                0.91057,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.3969,                 1.0347,                  0.919,                0.43751,                0.32025,                0.32058,                0.18802,                 1.3382,                0.99208,                0.91055,                0.00406,                0.00406,                0.00406
                    122,                 1.3876,                 1.0239,                0.91906,                0.44137,                0.31843,                0.32075,                0.18798,                 1.3384,                0.99172,                0.91058,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.3868,                 1.0253,                0.92085,                0.43753,                0.32012,                0.32066,                0.18784,                 1.3382,                0.99155,                0.91047,               0.003961,               0.003961,               0.003961
                    124,                 1.3839,                 1.0284,                0.92182,                0.43548,                0.31902,                0.32033,                 0.1882,                 1.3376,                 0.9906,                0.91035,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.3851,                 1.0276,                0.91825,                0.43648,                0.31913,                 0.3203,                  0.188,                 1.3375,                0.98985,                0.91012,               0.003862,               0.003862,               0.003862
                    126,                 1.3827,                 1.0242,                0.91826,                0.43437,                0.32087,                0.32069,                 0.1883,                 1.3367,                 0.9894,                0.90987,              0.0038125,              0.0038125,              0.0038125
                    127,                  1.384,                 1.0163,                0.91882,                0.43604,                0.32082,                0.32072,                0.18863,                 1.3371,                0.98901,                0.91004,               0.003763,               0.003763,               0.003763
                    128,                 1.3832,                 1.0275,                0.91543,                0.43462,                0.32281,                0.32068,                0.18873,                 1.3362,                0.98904,                 0.9099,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.3969,                  1.024,                0.91664,                0.43506,                0.32298,                0.32094,                 0.1886,                 1.3357,                0.98843,                0.90993,               0.003664,               0.003664,               0.003664
                    130,                 1.3882,                 1.0197,                 0.9155,                0.43544,                 0.3226,                0.32136,                0.18877,                 1.3356,                0.98789,                0.90985,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.3754,                 1.0142,                0.91917,                0.43619,                0.32441,                0.32162,                0.18854,                 1.3356,                0.98698,                0.90982,               0.003565,               0.003565,               0.003565
                    132,                 1.3763,                 1.0119,                0.91738,                0.43665,                0.32385,                0.32207,                0.18874,                 1.3352,                0.98665,                 0.9096,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.3767,                 1.0078,                0.91782,                0.43515,                0.32374,                0.32209,                0.18881,                 1.3344,                0.98651,                0.90942,               0.003466,               0.003466,               0.003466
                    134,                 1.3796,                 1.0122,                0.91766,                0.43491,                0.32406,                0.32227,                0.18905,                 1.3346,                 0.9861,                 0.9094,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.3804,                 1.0126,                0.91544,                0.43496,                 0.3241,                0.32259,                0.18932,                 1.3343,                0.98574,                 0.9092,               0.003367,               0.003367,               0.003367
                    136,                 1.3797,                 1.0142,                0.91786,                0.43527,                0.32426,                0.32279,                0.18944,                  1.334,                0.98514,                0.90918,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.3743,                  1.007,                0.91605,                0.43572,                0.32414,                0.32286,                0.18954,                 1.3345,                0.98543,                0.90929,               0.003268,               0.003268,               0.003268
                    138,                 1.3738,                 1.0074,                0.91548,                0.43756,                0.32282,                0.32322,                0.18965,                 1.3344,                0.98506,                0.90916,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.3779,                 1.0116,                0.91592,                0.43895,                0.32278,                0.32345,                0.18968,                 1.3347,                0.98487,                0.90918,               0.003169,               0.003169,               0.003169
                    140,                 1.3755,                 1.0082,                0.91768,                0.44177,                 0.3227,                0.32386,                0.18952,                 1.3345,                0.98461,                0.90914,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.3743,                 1.0063,                0.91553,                0.44188,                 0.3225,                0.32374,                 0.1897,                 1.3342,                0.98453,                0.90913,                0.00307,                0.00307,                0.00307
                    142,                 1.3727,                 1.0072,                0.91595,                0.44551,                0.31965,                0.32408,                 0.1897,                 1.3343,                0.98404,                0.90911,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.3657,                0.99936,                0.91595,                0.44499,                 0.3196,                0.32421,                 0.1899,                  1.334,                0.98417,                0.90905,               0.002971,               0.002971,               0.002971
                    144,                 1.3618,                0.99321,                0.91307,                0.44888,                0.31896,                0.32445,                0.18992,                  1.334,                0.98368,                0.90905,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.3644,                0.99636,                0.91256,                0.44824,                0.32041,                0.32517,                0.19023,                 1.3337,                0.98336,                0.90896,               0.002872,               0.002872,               0.002872
                    146,                 1.3616,                0.99344,                0.91159,                0.44704,                0.32108,                0.32494,                0.19055,                 1.3337,                0.98309,                0.90896,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.3642,                0.99172,                0.91336,                0.44967,                0.32006,                0.32494,                0.19073,                 1.3337,                0.98315,                0.90888,               0.002773,               0.002773,               0.002773
                    148,                 1.3651,                0.99058,                0.91045,                0.44957,                0.32026,                0.32514,                0.19069,                 1.3333,                0.98272,                0.90887,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.3517,                0.98744,                0.91115,                0.44755,                0.32098,                 0.3253,                0.19079,                 1.3333,                0.98262,                0.90884,               0.002674,               0.002674,               0.002674
                    150,                  1.365,                0.99696,                0.91369,                0.44678,                 0.3223,                0.32582,                0.19067,                  1.333,                0.98258,                0.90877,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.3575,                0.99105,                0.91183,                0.44724,                0.32249,                0.32578,                0.19116,                 1.3328,                0.98248,                0.90875,               0.002575,               0.002575,               0.002575
                    152,                  1.379,                 1.0044,                0.91399,                0.44822,                0.32282,                0.32591,                0.19132,                 1.3328,                0.98215,                0.90867,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.3622,                0.98983,                0.91433,                0.44892,                0.32333,                0.32579,                0.19142,                 1.3324,                0.98191,                0.90851,               0.002476,               0.002476,               0.002476
