                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                 1.2244,                0.84843,                 0.9558,                0.60018,                 0.4866,                0.51166,                0.31949,                 1.2527,                0.91682,                0.97423,              0.0030205,              0.0030205,              0.0030205
                    143,                  1.222,                0.85021,                0.95627,                0.60097,                0.48634,                0.51113,                0.31933,                  1.253,                0.91675,                0.97432,               0.002971,               0.002971,               0.002971
                    144,                 1.2117,                 0.8379,                0.95053,                 0.6025,                0.48725,                0.51148,                0.31935,                  1.253,                0.91687,                0.97432,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.2173,                0.83998,                0.95092,                0.60057,                0.48819,                0.51155,                 0.3193,                 1.2531,                0.91685,                0.97433,               0.002872,               0.002872,               0.002872
                    146,                 1.2137,                0.83671,                0.94995,                0.60025,                0.48716,                0.51192,                0.31955,                  1.253,                0.91653,                 0.9744,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.2185,                0.83634,                0.95267,                0.60211,                0.48659,                0.51201,                0.31976,                  1.253,                 0.9165,                0.97437,               0.002773,               0.002773,               0.002773
                    148,                  1.223,                0.83717,                0.95258,                0.60361,                0.48519,                0.51197,                0.31984,                 1.2528,                0.91621,                 0.9744,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.2097,                0.83209,                0.95019,                0.60366,                 0.4845,                0.51204,                0.32004,                 1.2529,                0.91588,                0.97439,               0.002674,               0.002674,               0.002674
                    150,                 1.2198,                0.83883,                 0.9522,                0.60383,                0.48456,                0.51237,                0.32007,                 1.2526,                0.91572,                 0.9743,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.2117,                0.82968,                 0.9501,                0.60605,                 0.4827,                0.51214,                0.31998,                 1.2527,                 0.9155,                0.97427,               0.002575,               0.002575,               0.002575
                    152,                 1.2229,                0.84158,                0.95269,                0.60834,                0.48235,                0.51236,                0.31985,                 1.2527,                0.91523,                0.97425,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.2169,                0.83425,                0.95293,                0.60984,                0.48123,                0.51239,                0.31989,                  1.253,                 0.9156,                0.97442,               0.002476,               0.002476,               0.002476
                    154,                 1.2265,                0.83817,                0.95346,                0.60755,                0.48209,                0.51232,                0.31989,                 1.2527,                0.91518,                0.97426,              0.0024265,              0.0024265,              0.0024265
