                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                 1.5472,                 1.2759,                 1.0892,                 0.4646,                0.35859,                0.36395,                0.21286,                 1.4325,                 1.1625,                 1.0587,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.5366,                 1.2659,                 1.0846,                 0.4612,                0.36334,                0.36384,                0.21247,                 1.4355,                 1.1622,                 1.0588,               0.006832,               0.006832,               0.006832
                     66,                 1.5367,                 1.2678,                 1.0856,                0.45069,                0.36725,                0.36603,                0.21319,                 1.4322,                 1.1558,                 1.0586,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.5345,                 1.2621,                 1.0831,                0.45508,                0.36301,                0.36379,                0.21185,                 1.4344,                 1.1558,                 1.0589,               0.006733,               0.006733,               0.006733
                     68,                 1.5312,                 1.2589,                 1.0798,                0.44903,                0.36906,                0.36463,                0.21188,                 1.4292,                 1.1509,                 1.0563,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.5363,                  1.259,                 1.0784,                0.45175,                0.36842,                0.36689,                0.21429,                   1.43,                 1.1513,                 1.0565,               0.006634,               0.006634,               0.006634
                     70,                 1.5239,                 1.2491,                 1.0776,                 0.4653,                0.36356,                0.36391,                0.21196,                 1.4329,                 1.1543,                 1.0571,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.5362,                 1.2553,                 1.0801,                0.46031,                0.36564,                0.36771,                0.21367,                  1.429,                 1.1513,                 1.0566,               0.006535,               0.006535,               0.006535
                     72,                 1.5304,                 1.2542,                 1.0798,                 0.4512,                0.36929,                0.36492,                0.21306,                 1.4289,                   1.15,                 1.0547,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.5279,                 1.2451,                 1.0761,                0.46029,                0.36696,                0.36766,                0.21488,                 1.4266,                 1.1484,                 1.0544,               0.006436,               0.006436,               0.006436
                     74,                 1.5209,                 1.2419,                 1.0743,                 0.4597,                0.36821,                0.36811,                0.21475,                 1.4229,                 1.1456,                 1.0531,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.5139,                  1.237,                 1.0741,                0.45973,                0.36473,                0.36905,                0.21561,                 1.4245,                 1.1432,                 1.0535,               0.006337,               0.006337,               0.006337
                     76,                 1.5143,                  1.227,                 1.0723,                0.46593,                0.36746,                0.36941,                0.21622,                 1.4255,                 1.1428,                 1.0539,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.5247,                 1.2358,                 1.0769,                0.46256,                0.36733,                0.37057,                0.21741,                 1.4218,                  1.142,                 1.0523,               0.006238,               0.006238,               0.006238
                     78,                 1.5081,                 1.2334,                 1.0717,                 0.4642,                0.37238,                0.37378,                0.21922,                 1.4182,                 1.1403,                 1.0512,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.5218,                 1.2419,                  1.075,                0.46065,                0.37152,                0.37384,                 0.2189,                 1.4182,                  1.137,                 1.0511,               0.006139,               0.006139,               0.006139
                     80,                 1.5117,                 1.2316,                 1.0709,                0.46842,                0.36842,                0.37492,                0.21987,                 1.4179,                 1.1361,                 1.0512,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.5058,                 1.2244,                 1.0669,                0.45433,                0.37538,                0.37428,                0.21967,                 1.4172,                 1.1342,                 1.0502,                0.00604,                0.00604,                0.00604
                     82,                 1.5097,                 1.2319,                 1.0731,                0.46311,                0.37541,                0.37448,                0.22054,                 1.4174,                 1.1345,                 1.0504,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.5125,                 1.2365,                 1.0768,                0.47145,                0.37211,                0.37414,                0.21983,                 1.4166,                 1.1336,                 1.0503,               0.005941,               0.005941,               0.005941
                     84,                 1.4976,                 1.2209,                  1.069,                0.46853,                0.36881,                 0.3757,                0.22177,                 1.4137,                 1.1307,                  1.049,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.5042,                   1.22,                  1.069,                0.47445,                0.37115,                0.37927,                0.22294,                 1.4123,                 1.1294,                 1.0485,               0.005842,               0.005842,               0.005842
                     86,                 1.5043,                 1.2248,                 1.0715,                 0.4701,                0.37636,                0.37899,                0.22259,                 1.4132,                 1.1306,                 1.0489,              0.0057925,              0.0057925,              0.0057925
