                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                 1.4764,                 1.1267,                0.97087,                0.40569,                0.31836,                0.30537,                 0.1746,                 1.3758,                 1.0314,                0.94579,              0.0068815,              0.0068815,              0.0068815
                     65,                   1.46,                 1.1154,                0.96814,                0.41455,                0.31536,                0.30637,                0.17476,                 1.3745,                 1.0304,                0.94454,               0.006832,               0.006832,               0.006832
                     66,                 1.4594,                 1.1158,                0.96815,                  0.407,                0.31241,                0.30628,                0.17501,                 1.3735,                 1.0285,                0.94564,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.4654,                 1.1119,                0.96649,                0.41647,                0.31281,                0.30541,                0.17299,                 1.3751,                 1.0306,                0.94472,               0.006733,               0.006733,               0.006733
                     68,                 1.4564,                 1.1097,                0.96389,                0.42054,                0.31756,                0.31056,                0.17751,                 1.3732,                 1.0223,                0.94348,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.4641,                 1.1087,                0.96225,                0.41595,                0.31519,                0.30846,                0.17603,                 1.3683,                 1.0236,                0.94278,               0.006634,               0.006634,               0.006634
                     70,                 1.4551,                 1.1015,                0.96285,                0.40539,                0.31637,                0.30633,                0.17497,                 1.3676,                 1.0222,                0.94239,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.4624,                 1.1074,                 0.9641,                0.40967,                0.31846,                0.30877,                0.17694,                 1.3655,                 1.0212,                0.94256,               0.006535,               0.006535,               0.006535
                     72,                 1.4541,                 1.1046,                0.96271,                0.40733,                 0.3188,                0.30693,                0.17623,                 1.3638,                 1.0198,                0.94063,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.4559,                  1.097,                0.96151,                0.40746,                0.31998,                0.31055,                0.17808,                 1.3637,                 1.0182,                0.94122,               0.006436,               0.006436,               0.006436
                     74,                 1.4471,                 1.0923,                0.95816,                0.41754,                0.31862,                0.31226,                0.17875,                 1.3618,                  1.019,                 0.9414,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.4418,                 1.0885,                0.96091,                0.41685,                0.31758,                0.31192,                0.17865,                 1.3614,                 1.0168,                0.94058,               0.006337,               0.006337,               0.006337
                     76,                 1.4346,                 1.0779,                0.95755,                0.42078,                 0.3183,                0.31383,                0.18006,                 1.3616,                 1.0145,                0.94086,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.4541,                 1.0855,                0.96163,                0.41914,                0.31779,                0.31367,                0.17987,                 1.3565,                 1.0148,                0.93989,               0.006238,               0.006238,               0.006238
                     78,                 1.4326,                 1.0864,                 0.9583,                0.41732,                0.32043,                0.31432,                0.17925,                 1.3578,                 1.0136,                0.93952,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.4455,                 1.0943,                0.95823,                0.41242,                0.32204,                0.31511,                0.17967,                 1.3566,                 1.0134,                 0.9386,               0.006139,               0.006139,               0.006139
                     80,                 1.4353,                 1.0798,                0.95705,                0.41339,                0.32374,                0.31729,                0.18137,                 1.3554,                 1.0113,                0.93789,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.4251,                 1.0781,                0.95372,                0.42268,                0.32064,                0.31621,                  0.181,                 1.3532,                 1.0103,                0.93685,                0.00604,                0.00604,                0.00604
                     82,                 1.4322,                 1.0827,                0.95874,                0.43126,                0.31755,                 0.3165,                 0.1817,                 1.3532,                 1.0104,                0.93647,              0.0059905,              0.0059905,              0.0059905
                     83,                  1.435,                  1.083,                 0.9604,                0.42563,                0.31822,                0.31907,                0.18316,                 1.3507,                 1.0084,                0.93662,               0.005941,               0.005941,               0.005941
                     84,                 1.4164,                 1.0704,                0.95568,                0.42691,                0.31884,                0.31837,                0.18308,                  1.347,                 1.0067,                0.93593,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.4272,                 1.0729,                0.95412,                0.42005,                0.32059,                0.31589,                0.18192,                 1.3481,                 1.0067,                0.93634,               0.005842,               0.005842,               0.005842
                     86,                 1.4305,                 1.0789,                0.95749,                0.41699,                0.32301,                0.31766,                0.18256,                 1.3478,                 1.0061,                0.93596,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.4336,                 1.0774,                0.95563,                0.42114,                0.32317,                0.31809,                0.18297,                 1.3483,                 1.0054,                0.93629,               0.005743,               0.005743,               0.005743
                     88,                 1.4152,                 1.0635,                0.95524,                 0.4217,                0.32285,                0.31915,                0.18361,                 1.3462,                 1.0031,                0.93506,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.4203,                 1.0637,                0.95143,                0.42576,                0.32128,                0.31799,                0.18316,                 1.3458,                 1.0021,                0.93484,               0.005644,               0.005644,               0.005644
                     90,                 1.4214,                 1.0633,                0.95249,                0.42221,                0.32464,                0.31888,                 0.1838,                 1.3451,                 1.0017,                0.93479,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.4201,                 1.0622,                0.95576,                 0.4252,                0.32318,                0.31948,                0.18311,                 1.3452,                 1.0002,                0.93436,               0.005545,               0.005545,               0.005545
                     92,                 1.4107,                 1.0522,                0.95286,                0.42103,                0.32883,                0.32076,                0.18404,                  1.345,                0.99838,                0.93391,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.4196,                 1.0571,                0.95117,                0.42043,                0.32766,                0.32146,                0.18491,                 1.3438,                0.99701,                0.93387,               0.005446,               0.005446,               0.005446
                     94,                 1.4183,                 1.0646,                0.95387,                0.42043,                0.32963,                0.32167,                0.18517,                 1.3418,                0.99626,                0.93367,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.4119,                 1.0593,                0.95148,                0.41694,                0.32909,                 0.3227,                0.18647,                 1.3406,                0.99539,                0.93323,               0.005347,               0.005347,               0.005347
                     96,                 1.4118,                 1.0583,                0.95199,                0.41838,                0.32893,                0.32345,                0.18671,                 1.3396,                 0.9945,                 0.9326,              0.0052975,              0.0052975,              0.0052975
