                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                 1.3157,                0.97702,                0.98312,                0.56894,                0.45043,                 0.4741,                0.29212,                 1.2927,                 0.9763,                0.98801,               0.004456,               0.004456,               0.004456
                    114,                 1.3171,                0.97789,                0.98327,                0.56771,                0.44922,                0.47437,                0.29257,                 1.2928,                0.97619,                0.98799,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.3215,                0.97962,                0.98751,                  0.567,                0.45203,                0.47601,                0.29332,                 1.2918,                0.97457,                0.98774,               0.004357,               0.004357,               0.004357
                    116,                 1.3303,                0.98291,                0.98787,                0.57062,                0.44871,                0.47678,                0.29293,                 1.2923,                0.97389,                0.98803,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.3154,                0.97433,                0.98384,                0.56725,                0.45326,                0.47682,                0.29302,                 1.2916,                0.97382,                0.98775,               0.004258,               0.004258,               0.004258
                    118,                 1.3053,                0.96486,                0.98054,                0.57178,                 0.4525,                0.47629,                0.29252,                 1.2921,                0.97372,                0.98795,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.3135,                0.97105,                0.98407,                0.56894,                0.45212,                0.47674,                0.29288,                 1.2913,                 0.9733,                0.98785,               0.004159,               0.004159,               0.004159
                    120,                 1.3092,                0.96968,                0.98052,                0.57015,                0.45087,                0.47716,                0.29323,                 1.2911,                0.97378,                0.98756,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.3189,                0.97668,                0.98195,                0.57114,                0.45044,                0.47728,                0.29318,                  1.291,                0.97275,                0.98749,                0.00406,                0.00406,                0.00406
                    122,                  1.312,                0.96587,                0.98266,                 0.5722,                0.45077,                0.47744,                0.29356,                 1.2908,                0.97249,                0.98744,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.3101,                0.96427,                0.98253,                0.56482,                0.45424,                 0.4775,                0.29368,                 1.2907,                0.97166,                0.98728,               0.003961,               0.003961,               0.003961
                    124,                 1.3057,                0.96722,                0.98487,                0.56708,                 0.4558,                0.47796,                0.29354,                  1.291,                0.97144,                0.98734,              0.0039115,              0.0039115,              0.0039115
