                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                 1.4914,                 1.2036,                  1.043,                0.46719,                0.37079,                0.37515,                0.22236,                 1.4139,                 1.1414,                 1.0335,               0.005446,               0.005446,               0.005446
                     94,                 1.4911,                  1.212,                 1.0447,                0.47531,                0.37124,                0.37723,                0.22399,                 1.4131,                 1.1402,                 1.0331,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.4883,                 1.2055,                 1.0437,                0.47598,                0.37491,                0.37719,                0.22366,                 1.4134,                 1.1392,                  1.033,               0.005347,               0.005347,               0.005347
                     96,                  1.483,                 1.2034,                 1.0411,                0.47868,                0.37432,                0.37941,                0.22471,                 1.4116,                 1.1372,                 1.0328,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.4751,                 1.1955,                 1.0408,                0.48349,                0.36943,                0.37963,                0.22486,                 1.4103,                 1.1362,                 1.0322,               0.005248,               0.005248,               0.005248
                     98,                 1.4788,                 1.1967,                 1.0382,                0.47627,                0.37376,                 0.3801,                0.22493,                 1.4097,                  1.135,                 1.0319,              0.0051985,              0.0051985,              0.0051985
                     99,                  1.477,                  1.193,                 1.0404,                0.47759,                0.37677,                0.38078,                0.22587,                 1.4087,                 1.1346,                 1.0316,               0.005149,               0.005149,               0.005149
                    100,                 1.4778,                 1.1964,                 1.0393,                 0.4778,                0.37696,                0.38092,                0.22558,                 1.4075,                 1.1327,                 1.0309,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.4743,                  1.188,                  1.038,                 0.4838,                0.37312,                0.38148,                0.22561,                 1.4072,                 1.1318,                 1.0306,                0.00505,                0.00505,                0.00505
                    102,                  1.483,                 1.1969,                 1.0373,                0.48374,                0.37327,                0.38173,                0.22626,                 1.4062,                 1.1307,                 1.0303,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.4772,                 1.1943,                 1.0384,                0.47806,                0.37744,                0.38225,                0.22723,                 1.4066,                 1.1305,                 1.0306,               0.004951,               0.004951,               0.004951
                    104,                 1.4741,                 1.1932,                 1.0375,                0.48552,                0.37303,                0.38296,                0.22735,                 1.4072,                 1.1296,                 1.0303,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.4784,                 1.1912,                 1.0372,                0.48479,                0.37644,                0.38364,                0.22763,                  1.407,                 1.1288,                   1.03,               0.004852,               0.004852,               0.004852
                    106,                 1.4779,                 1.1957,                 1.0388,                0.48811,                0.37631,                0.38395,                0.22766,                 1.4064,                 1.1276,                 1.0297,              0.0048025,              0.0048025,              0.0048025
